"","reg","site","connectance","web asymmetry","links per species","number of compartments","compartment diversity","cluster coefficient","nestedness","NODF","weighted nestedness","weighted NODF","interaction strength asymmetry","specialisation asymmetry","linkage density","weighted connectance","Fisher alpha","Shannon diversity","interaction evenness","Alatalo interaction evenness","H2","number.of.species.HL","number.of.species.LL","mean.number.of.shared.partners.HL","mean.number.of.shared.partners.LL","cluster.coefficient.HL","cluster.coefficient.LL","weighted.cluster.coefficient.HL","weighted.cluster.coefficient.LL","niche.overlap.HL","niche.overlap.LL","togetherness.HL","togetherness.LL","C.score.HL","C.score.LL","V.ratio.HL","V.ratio.LL","discrepancy.HL","discrepancy.LL","extinction.slope.HL","extinction.slope.LL","robustness.HL","robustness.LL","functional.complementarity.HL","functional.complementarity.LL","partner.diversity.HL","partner.diversity.LL","generality.HL","vulnerability.LL","consumer_degree","consumer_normalised.degree","resource_degree","resource_normalised.degree"
"172","ind","Alaungdaw Kathapa",0.263888888888889,-0.384615384615385,1.46153846153846,3,1.70908997365706,0.166666666666667,31.584108345979,36.9705340699816,0.288314960168183,0,0,0.169154513646728,5.68421052631579,0.218623481781377,4294967315,3.63758615972639,0.731936179581781,1,0,8,18,1.17857142857143,0.947712418300654,0.263888888888889,0.263888888888889,0.133713561470215,0.758333333333333,0.177125850340136,0.39360929557008,0.107638888888889,0.274101307189543,0.655257936507937,0.456100217864924,5.9,1.20224719101124,10,10,2.07744152481731,2.95799981670346,0.671471131906609,0.73764220539143,15.6515987757965,15.4309705707094,1.15580992732401,0.612545353767864,4.75,2.11111111111111,3,0.166666666666667,2,0.25
"173","ind","Anamalai",0.362637362637363,-0.3,1.65,2,1.38414548846169,0.307692307692308,17.1766229331672,58.9225589225589,0.463747067366775,0,0,0.106623093388493,5.33333333333333,0.266666666666667,4294967312.5,3.49650756146648,0.775131115570119,1,0,7,13,1.80952380952381,1.34615384615385,0.362637362637363,0.362637362637363,0.348943985307622,0.780645161290323,0.32249655106798,0.490903540903541,0.19047619047619,0.33974358974359,0.388007054673721,0.277777777777778,5.01639344262295,1.76344086021505,6,7,2.27190837635632,3.49590257788971,0.686035662749427,0.763524492165267,12.4512883004872,11.7195553602529,1.21091017098514,0.786716051661829,4.71428571428571,2.53846153846154,4,0.307692307692308,2,0.285714285714286
"174","ind","Bach Ma",0.260504201680672,-0.416666666666667,1.29166666666667,2,1.45756926498109,0.176470588235294,31.135207666103,28.5350318471338,0.413522412472177,0,0,0.184580767296826,4.96774193548387,0.206989247311828,2147483696.53226,3.43398720448515,0.718539123216795,1,0,7,17,0.952380952380952,0.757352941176471,0.260504201680672,0.260504201680672,0.0499405469678954,0.38961038961039,0.175618825618826,0.361887254901961,0.0897959183673469,0.263480392156863,0.65303530936184,0.515522875816993,4.78082191780822,0.848275862068966,9,9,1.65212929199661,2.5744078136186,0.620274448438381,0.704878357244715,13.6721440964022,11.9355548882886,1.04474576958433,0.489280362748197,4.42857142857143,1.82352941176471,3,0.176470588235294,2,0.285714285714286
"175","ind","Baima Xueshan",0.291666666666667,-0.636363636363636,0.954545454545455,2,1.60663079608635,0.194444444444444,37.7354027592451,17.2955974842767,0.412446346063229,0,0,0.0342595640244013,4.80952380952381,0.218614718614719,4294967306.5,3.04452243772342,0.711891541915338,1,0,4,18,0.666666666666667,0.496732026143791,0.291666666666667,0.291666666666667,0,0,0.121031746031746,0.420261437908497,0.0601851851851852,0.303921568627451,0.708333333333333,0.509803921568627,4.56363636363636,0.395121951219512,7,8,1.13013805524971,3.91631940615174,0.51462962962963,0.790362907719695,11.6417006952708,8.10971760509205,1.41574012003399,0.0995421927348919,5.25,1.16666666666667,3.5,0.194444444444444,1,0.25
"176","ind","Bako",1,-0.2,1.2,1,NA,1,NA,0,NA,0,0,NA,2.5,0.5,1073741869.66667,1.79175946922805,1,1,0,2,3,3,2,1,1,0,NA,1,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,0.75,0,0,1.09861228866811,0.693147180559945,3,2,3,1,2,1
"177","ind","Bandhavgarh",0.433333333333333,-0.428571428571429,1.85714285714286,1,NA,0.333333333333333,11.0476952301876,73.2777777777778,0.758711679994359,0,0,0.0289260805041296,6.66666666666667,0.317460317460317,4294967315.5,3.66356164612965,0.814159245508879,1,0,6,15,2.93333333333333,1.68571428571429,0.433333333333333,0.433333333333333,0.400401606425703,0.818965517241379,0.416459096459096,0.623582766439909,0.169333333333333,0.419047619047619,0.140666666666667,0.134310134310134,7.82242990654206,2,4,4,3.25065139100575,4.27179755427753,0.753307541074878,0.792464293051516,12.9179631463269,12.1730564533509,1.50698695339187,0.828302216596,6.5,2.6,5,0.333333333333333,2,0.333333333333333
"178","ind","Bandipura",0.348214285714286,-0.272727272727273,1.77272727272727,2,1.35613141338627,0.285714285714286,16.3533443968453,61.4145658263305,0.4877712272249,0,0,0.134776394850583,5.74358974358974,0.261072261072261,4294967315.5,3.66356164612965,0.776425245837582,1,0,8,14,1.92857142857143,1.43956043956044,0.348214285714286,0.348214285714286,0.435679611650485,0.8125,0.343181818181818,0.482380318094604,0.213392857142857,0.311813186813187,0.351587301587302,0.264407814407814,5.37575757575758,2.19183673469388,7,7,2.55778171615091,3.84315279546843,0.712452050908593,0.778815602504504,14.520156364493,15.6378934222478,1.25666073970307,0.856492661704653,4.875,2.78571428571429,4,0.285714285714286,2,0.25
"179","ind","Barail",0.240740740740741,-0.5,1.08333333333333,2,1.45756926498109,0.166666666666667,29.2466615386688,23.8095238095238,0.480072891420073,0,0,0.240207290435547,4.46153846153846,0.185897435897436,4294967309,3.25809653802148,0.695857587063534,0.999999999999999,0,6,18,0.866666666666667,0.503267973856209,0.240740740740741,0.240740740740741,0.055,0.375,0.180236539060068,0.346591970121382,0.0987012987012987,0.201888162672476,0.613468013468013,0.534495279593319,3.88461538461538,0.902777777777778,10,13,1.25898396625431,3.08265493333595,0.561974220523379,0.745675600998861,13.1182584399858,9.99646504065652,1.18000441665376,0.237592562167559,4.33333333333333,1.44444444444444,3,0.166666666666667,1,0.166666666666667
"180","ind","Barito Ulu",0.28125,-0.333333333333333,0.75,3,2.3811015779523,0.25,40.9091270416755,15.6862745098039,NA,0,NA,-0.0940054301569662,2.11111111111111,0.175925925925926,2147483652.5,2.19722457733622,0.633985000288462,1,0,4,8,0.166666666666667,0.321428571428571,0.28125,0.28125,0,NA,0.0476190476190476,0.261904761904762,0.0208333333333333,0.196428571428571,0.916666666666667,0.678571428571429,1.08,0.155555555555556,4,5,1.11084913240949,1.8584641699136,0.527916666666667,0.645394025147304,7.88634951737267,6.6592466072977,0.621226662447,0.0866433975699932,2.25,1.125,2,0.25,1,0.25
"181","ind","Batang Ai",0.380952380952381,-0.4,0.8,2,1.64938488846612,0.428571428571429,44.5300551861079,22.2222222222222,NA,0,NA,-0.171855509242725,2.25,0.225,2147483652,2.07944154167984,0.683010746090859,1,0,3,7,0.333333333333333,0.428571428571429,0.380952380952381,0.380952380952381,0,NA,0.0952380952380953,0.349206349206349,0.0277777777777778,0.30952380952381,0.833333333333333,0.571428571428571,1,0.2,3,4,1.14140300957239,2.65981202088346,0.529285714285714,0.709052047409078,6.47213595499958,5.24503304492461,0.828302216596,0.0990210257942779,2.66666666666667,1.14285714285714,3,0.428571428571429,1,0.333333333333333
"182","ind","Belum Temengor",0.263888888888889,-0.384615384615385,1.46153846153846,3,1.8570277286173,0.277777777777778,40.5808585257653,29.3554327808471,0.0857368369362317,0,0,0.18576928261278,4.68421052631579,0.180161943319838,4294967315,3.63758615972639,0.731936179581781,1,0,8,18,1.28571428571429,0.679738562091503,0.263888888888889,0.263888888888889,0.231660231660232,0.753731343283582,0.203638425066997,0.259197012138189,0.135361552028219,0.172794117647059,0.661869488536155,0.606100217864924,2.70103092783505,1.22374429223744,14,15,1.83153550540849,4.17875765083638,0.648587407923856,0.791926228217493,16.0962253799899,14.8418117693414,1.32613215663683,0.58643404103199,4.75,2.11111111111111,5,0.277777777777778,2,0.25
"183","ind","Berbak",0.305555555555556,-0.333333333333333,1.22222222222222,2,1.41741118113173,0.333333333333333,28.6076619580442,34.4855967078189,0.341055764330532,0,0,0.247135609454966,3.72727272727273,0.207070707070707,4294967307,3.09104245335832,0.722769177517529,1,0,6,12,1.13333333333333,0.651515151515151,0.305555555555556,0.305555555555556,0.148514851485149,0.533333333333333,0.246632996632997,0.312265512265512,0.161904761904762,0.19023569023569,0.56952380952381,0.51010101010101,2.15789473684211,1.20512820512821,8,8,1.61331478263307,3.23344438078312,0.614225540973077,0.748633938920799,11.0825901042412,9.33064393391671,1.05465613062153,0.438124614335648,3.66666666666667,1.83333333333333,4,0.333333333333333,1,0.166666666666667
"184","ind","Betung Kerihun",0.277777777777778,-0.384615384615385,0.769230769230769,3,2.29450658622141,0.222222222222222,39.9109565848639,15.0793650793651,NA,0,NA,-0.136961531854796,2.4,0.184615384615385,2147483653,2.30258509299405,0.642548604469234,1,0,4,9,0.166666666666667,0.361111111111111,0.277777777777778,0.277777777777778,0,NA,0.0416666666666667,0.305555555555556,0.0166666666666667,0.229166666666667,0.922222222222222,0.638888888888889,1.57142857142857,0.148148148148148,4,5,1.09880863649513,2.07272434964468,0.51962962962963,0.669572068706977,8.31319304793945,6.66482217850227,0.677012550275553,0.0770163533955495,2.5,1.11111111111111,2,0.222222222222222,1,0.25
"185","ind","Bitahai",0.236363636363636,-0.62962962962963,0.962962962962963,2,1.52117546664052,0.136363636363636,29.435435322452,15.2143845089903,0.685732682230823,0,0,-0.0512040423041853,6.73076923076923,0.249287749287749,4294967309,3.25809653802148,0.693141186533225,0.999999999999999,0,5,22,0.6,0.619047619047619,0.236363636363636,0.236363636363636,0,0,0.131637426900585,0.541847041847042,0.0635294117647059,0.360750360750361,0.609803921568628,0.386363636363636,9.60869565217391,0.615384615384615,7,7,1.13269751642988,2.56461558044544,0.524562800608412,0.708353181566759,13.6724044003449,8.69030662740799,1.14471702039048,0.0998738444243736,5.2,1.18181818181818,3,0.136363636363636,1,0.2
"186","ind","Bukit Barisan Selatan",0.272727272727273,-0.294117647058824,1.05882352941176,2,1.43650137573418,0.272727272727273,31.1232081168164,26.4285714285714,0.341912973548919,0,0,0.232618471845721,3.11111111111111,0.183006535947712,4294967305,2.89037175789616,0.689883041889549,1,0,6,11,0.733333333333333,0.490909090909091,0.272727272727273,0.272727272727273,0,0,0.206772486772487,0.278268398268398,0.128888888888889,0.167676767676768,0.62962962962963,0.587878787878788,1.58823529411765,0.920634920634921,8,8,1.5011495099465,2.65422900315888,0.598114266514553,0.714388418478844,10.5260869421314,9.33064393391671,0.895879734614027,0.35192736462799,3,1.63636363636364,3,0.272727272727273,1,0.166666666666667
"187","ind","Bukit Kutu",0.285714285714286,-0.391304347826087,1.39130434782609,3,1.95402866146875,0.3125,42.2980901870089,26.8085106382979,-0.0797867156655261,0,0,0.263294435999943,4.1875,0.182065217391304,4294967312,3.46573590279973,0.734499678252224,1,0,7,16,1.38095238095238,0.608333333333333,0.285714285714286,0.285714285714286,0.241157556270096,0.793103448275862,0.237641723356009,0.236865079365079,0.170068027210884,0.158333333333333,0.662468415937804,0.633333333333333,1.65671641791045,1.24550898203593,12,13,1.85214588897411,4.17908606568108,0.646717978909084,0.793442977877011,13.6375051876309,13.2795708972569,1.3447544594247,0.529773199805999,4.57142857142857,2,5,0.3125,2,0.285714285714286
"188","ind","Cat Ba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","ind","Cat Tien",0.2375,-0.428571428571429,1.35714285714286,3,1.80290815579477,0.15,29.6338242784661,30.0305810397554,0.312166464461623,0,0,0.189934900793687,5.57894736842105,0.199248120300752,4294967315,3.63758615972639,0.716741197869455,1,0,8,20,0.928571428571429,0.778947368421053,0.2375,0.2375,0.138588684043229,0.735483870967742,0.141211484593838,0.348809523809524,0.0751488095238095,0.244736842105263,0.760875496031746,0.533662280701754,5.73831775700935,0.835680751173709,12,11,1.83592312251039,2.87121528006481,0.644499843831976,0.733174860081616,16.3995414289985,14.2838062248959,1.09705947366829,0.525749537202778,4.75,1.9,3,0.15,2,0.25
"190","ind","Chandoli",0.417582417582418,-0.3,1.9,1,NA,0.307692307692308,11.1315972414718,73.8215488215488,0.717434974602919,0,0,0.16498007352315,5.86842105263158,0.293421052631579,4294967315,3.63758615972639,0.806406440828218,1,0,7,13,2.57142857142857,1.67948717948718,0.417582417582418,0.417582417582418,0.435679611650485,0.8125,0.457575757575758,0.562777037777038,0.244708994708995,0.34508547008547,0.175925925925926,0.175715488215488,5.46666666666667,2.34020618556701,6,6,3.04406142844448,4.60351636917135,0.744447423174374,0.808752516529593,12.404433299063,13.7120953684793,1.43618370251779,0.922376712605011,5.42857142857143,2.92307692307692,4,0.307692307692308,2,0.285714285714286
"191","ind","Chitwan",0.354166666666667,-0.384615384615385,1.96153846153846,2,1.31152341404742,0.277777777777778,19.8884926375041,58.1491712707182,0.393682266460212,0,0,0.0936508862687136,6.84313725490196,0.263197586726998,8589934617.5,3.93182563272433,0.791141516937823,1,0,8,18,2.5,1.49019607843137,0.354166666666667,0.354166666666667,0.587213342599027,0.897007042253521,0.314331023784805,0.464550264550265,0.170222634508349,0.315767973856209,0.417268990929705,0.296023965141612,6.70506912442396,2.03649635036496,10,11,2.97318928625079,5.05797239834893,0.735164891147942,0.815345826091625,18.369059907287,17.2574663611253,1.52422976348273,0.860266891312865,6.375,2.83333333333333,5,0.277777777777778,2.5,0.3125
"192","ind","Danum Valley",0.288888888888889,-0.285714285714286,0.928571428571429,3,2.21734745227321,0.333333333333333,42.5249373535569,14.4927536231884,0.182802806110953,0,0,0.269739080410551,2.61538461538462,0.186813186813187,4294967302.5,2.56494935746154,0.673805299091882,1,0,5,9,0.5,0.444444444444444,0.288888888888889,0.288888888888889,0,0,0.15,0.294444444444444,0.11,0.212962962962963,0.806666666666667,0.638888888888889,1.33333333333333,0.527777777777778,4,4,1.2968636104491,2.32857589697684,0.561308793738019,0.690121880005105,8.31319304793945,7.21081200700385,0.761332497954064,0.276100738865333,2.6,1.44444444444444,3,0.333333333333333,1,0.2
"193","ind","Daweishan",0.333333333333333,-0.615384615384615,1.34615384615385,2,1.63158493250734,0.238095238095238,44.8818042885457,22.8636363636364,0.0847752094150235,0,0,0.295533300812712,5.77142857142857,0.221978021978022,4294967313.5,3.55534806148941,0.76394034198617,1,0,5,21,1.8,0.70952380952381,0.333333333333333,0.333333333333333,0.0380549682875264,0.575757575757576,0.195868347338936,0.361700680272109,0.132407407407407,0.300793650793651,0.632901234567901,0.557142857142857,4.23076923076923,0.661691542288557,10,10,1.59720243444197,6.31979258444734,0.62399559420283,0.851535863222368,13.754795004999,10.5560090080916,1.73173855073799,0.415391965467977,7,1.66666666666667,5,0.238095238095238,2,0.4
"194","ind","Dibru-Saikhowa",0.237373737373737,-0.419354838709677,1.51612903225806,3,1.73386603377612,0.181818181818182,26.5284503999234,33.6329588014981,0.333161360861907,0,0,0.199521579653306,6,0.193548387096774,8589934615.5,3.85014760171006,0.728054687738489,1,0,9,22,1.33333333333333,0.80952380952381,0.237373737373737,0.237373737373737,0.241013071895425,0.774327122153209,0.202368314997314,0.324910202832281,0.114672364672365,0.21017316017316,0.57542603144455,0.537157287157287,5.64285714285714,1.52854812398042,14,13,1.77761592734799,3.48921315303712,0.63846722618833,0.763186761833936,18.4067424768283,17.386296726628,1.27622293062433,0.582617083502255,5.22222222222222,2.13636363636364,4,0.181818181818182,2,0.222222222222222
"195","ind","Doi Inthanon",0.352941176470588,-0.545454545454545,1.36363636363636,2,1.60663079608635,0.235294117647059,36.601285641874,32.8767123287671,0.237707996325613,0,0,0.208435167449592,5.5,0.25,2147483697.13333,3.40119738166216,0.765578296674381,1,0,5,17,1.6,0.875,0.352941176470588,0.352941176470588,0.0467836257309941,0.566666666666667,0.177575757575758,0.429901960784314,0.118181818181818,0.365196078431373,0.58459595959596,0.466911764705882,5,0.636363636363636,7,7,1.71798396562779,4.37164558674936,0.622393819544303,0.7944567456693,12.6688297648538,9.19517380758484,1.45613943907695,0.479286301760232,6,1.76470588235294,4,0.235294117647059,2,0.4
"196","ind","Doi Suthep-Pui",0.3,-0.578947368421053,0.947368421052632,2,1.67305812675851,0.233333333333333,35.118932172191,23.8738738738739,0.412456899366076,0,0,0.163395775026871,4.16666666666667,0.219298245614035,4294967305,2.89037175789616,0.705942480895523,1,0,4,15,0.5,0.514285714285714,0.3,0.3,0,0,0.0779220779220779,0.415873015873016,0.0366666666666667,0.311904761904762,0.733333333333333,0.5,3.75,0.25,6,7,1.17940063281986,3.32742447225567,0.537777777777778,0.755621092436068,10.9527956013704,6.44254778006727,1.19687293569551,0.138629436111989,4.5,1.2,3.5,0.233333333333333,1,0.25
"197","ind","Eravikulam",0.522727272727273,-0.466666666666667,1.53333333333333,1,NA,0.545454545454545,22.9467308646546,61.2021857923497,0.45376495282315,0,0,0.0293973781206315,5,0.333333333333333,4294967307.5,3.13549421592915,0.828577454952374,1,0,4,11,2.66666666666667,1.38181818181818,0.522727272727273,0.522727272727273,0.132352941176471,0.764705882352941,0.38047138047138,0.614545454545455,0.185185185185185,0.4,0.354166666666667,0.236363636363636,4.62162162162162,0.974358974358974,4,4,2.30226874608556,5.78723423836474,0.680909090909091,0.839282662200038,9.12445997568367,7.89230811036065,1.54655215597512,0.651548897901111,5.75,2.09090909090909,6,0.545454545454545,2,0.5
"198","ind","Erawan",0.366666666666667,-0.565217391304348,1.43478260869565,2,1.58730388868405,0.222222222222222,36.5512714030123,34.9693251533742,0.217339711168052,0,0,0.217700677176606,5.87878787878788,0.255599472990777,4294967312.5,3.49650756146648,0.777034545376639,1,0,5,18,1.9,0.928104575163399,0.366666666666667,0.366666666666667,0.0777537796976242,0.826086956521739,0.198809523809524,0.440522875816994,0.131944444444444,0.37037037037037,0.586111111111111,0.450980392156863,5.27659574468085,0.682310469314079,8,7,1.84889957033043,5.36166081141074,0.636914114523894,0.833850666838613,13.1974771478058,9.288573676687,1.62957342598479,0.513693301032892,6.6,1.83333333333333,4,0.222222222222222,2,0.4
"199","ind","Gorumara",0.380952380952381,-0.363636363636364,1.81818181818182,2,1.48930134468302,0.333333333333333,23.529852889101,55.4497354497354,0.380004950674814,0,0,0.222424504677724,5.775,0.2625,4294967316,3.68887945411394,0.792632333876475,1,0,7,15,2.52380952380952,1.31428571428571,0.380952380952381,0.380952380952381,0.490928495197439,0.908794788273616,0.394740709026423,0.440907029478458,0.257142857142857,0.282539682539683,0.350595238095238,0.33968253968254,4.56716417910448,2.07746478873239,7,8,2.24948065630984,4.45998523077154,0.688623603567681,0.80989092267365,13.210997342917,11.9952986811287,1.54103644181496,0.801271209388789,5.71428571428572,2.66666666666667,5,0.333333333333333,2,0.285714285714286
"200","ind","Great Himalayan",0.857142857142857,-0.555555555555556,1.33333333333333,1,NA,0.857142857142857,23.6444018100844,45.4545454545455,-0.923076923076924,0,0,NA,3.91666666666667,0.435185185185185,1073741872.66667,2.484906649788,0.941588733940186,1,0,2,7,5,1.42857142857143,0.857142857142857,0.857142857142857,0,NA,0.833333333333333,0.793650793650794,0,0,1,1,0,0.833333333333333,1,1,0.963116409774684,11.1845231262613,0.857142857142857,0.917526413620952,2.82842712474619,3.1380711874577,1.79175946922805,0.49510512897139,6,1.71428571428571,6,0.857142857142857,2,1
"201","ind","Gunung Leuser",0.176470588235294,-0.416666666666667,0.875,4,2.50513672060503,0.117647058823529,26.0182909356984,13.8535031847134,NA,0,0,0.0120481927710844,3.23809523809524,0.134920634920635,4294967306.5,3.04452243772342,0.637046195209581,1,0,7,17,0.285714285714286,0.301470588235294,0.176470588235294,0.176470588235294,0,0,0.0653439153439153,0.221813725490196,0.0343915343915344,0.123774509803922,0.837797619047619,0.706699346405229,2.45614035087719,0.47244094488189,10,11,1.06171024664131,2.11739797284582,0.523859601768898,0.673204907983461,14.9782449943153,11.7432852199112,0.792168206354223,0.129248504549189,3,1.23529411764706,2,0.117647058823529,1,0.142857142857143
"202","ind","Gunung Palung",0.288888888888889,-0.285714285714286,0.928571428571429,3,2.21734745227321,0.333333333333333,42.5249373535569,14.4927536231884,0.189483146513834,0,0,0.269739080410551,2.61538461538462,0.186813186813187,4294967302.5,2.56494935746154,0.673805299091882,1,0,5,9,0.5,0.444444444444444,0.288888888888889,0.288888888888889,0,0,0.15,0.294444444444444,0.11,0.212962962962963,0.806666666666667,0.638888888888889,1.33333333333333,0.527777777777778,4,4,1.34787569809491,2.24204340153552,0.583835166915834,0.679149556308093,8.31319304793945,7.21081200700385,0.761332497954064,0.276100738865333,2.6,1.44444444444444,3,0.333333333333333,1,0.2
"203","ind","Hainan Bawangling",0.35,-0.111111111111111,0.777777777777778,2,1.88988157484231,0.3,32.7664063034381,21.875,NA,0,NA,0.0268900933740881,1.85714285714286,0.206349206349206,536870961.21429,1.94591014905531,0.649560765570943,1,0,4,5,0.333333333333333,0.4,0.35,0.35,0,NA,0.233333333333333,0.3,0.138888888888889,0.225,0.722222222222222,0.6,0.647058823529412,0.3,3,2,1.4291222559615,1.73351810247176,0.583333333333333,0.633534819783965,5.46410161513775,5.87421858626871,0.447939867307014,0.277258872223978,1.75,1.4,1.5,0.3,1,0.25
"204","ind","Hoollongapar ",0.461538461538462,-0.444444444444444,1.66666666666667,1,NA,0.307692307692308,13.4968702380186,67.9924242424242,0.715804846448682,0,0,0.0336462636042904,5.86666666666667,0.325925925925926,2147483697.13333,3.40119738166216,0.814777633639916,1,0,5,13,2.7,1.52564102564103,0.461538461538462,0.461538461538462,0.24496644295302,0.764044943820225,0.408528138528139,0.630647130647131,0.193333333333333,0.448717948717949,0.163888888888889,0.166666666666667,6.66666666666667,1.57377049180328,4,4,2.32020928958505,5.07519267610692,0.698734325481164,0.808773113024514,10.8062897072236,9.5609248069447,1.45613943907695,0.728432536146636,6,2.30769230769231,4,0.307692307692308,2,0.4
"205","ind","Huai Kha Khaeng",0.236111111111111,-0.454545454545455,1.54545454545455,3,1.93791545130234,0.166666666666667,27.6381579644377,31.8963675213675,0.239090608706004,0,0,0.244802851448726,6.19607843137255,0.187759952465835,8589934617.5,3.93182563272433,0.731464555790009,1,0,9,24,1.41666666666667,0.77536231884058,0.236111111111111,0.236111111111111,0.277250409165303,0.785079928952043,0.200143878214054,0.306217976870151,0.114087301587302,0.201811594202899,0.576369047619048,0.570471014492754,5.58823529411765,1.43758389261745,17,14,1.77048752808473,3.96344442828796,0.638709624655829,0.788595312276387,19.8661355162854,17.4840818902074,1.42646612491693,0.579841171904905,5.66666666666667,2.125,4,0.166666666666667,2,0.222222222222222
"206","ind","Indravati",0.507692307692308,-0.444444444444444,1.83333333333333,1,NA,0.384615384615385,5.76401097417286,79.1666666666667,0.896625044673557,0,0,-0.279710498511035,6.39393939393939,0.355218855218855,4294967312.5,3.49650756146648,0.83760977010499,1,0,5,13,3.3,1.85897435897436,0.507692307692308,0.507692307692308,0.397720797720798,0.822695035460993,0.45341628959276,0.726170126170126,0.125,0.5,0.12,0.0265151515151515,7.96969696969697,1.86792452830189,2,2,3.06613858789949,4.80578844357188,0.756004275987405,0.8034050374149,10.8033445256929,8.38047391460888,1.53557270013564,0.835070563925089,6.6,2.53846153846154,5,0.384615384615385,2,0.4
